4500;0.505;0.022
4600;0.600;0.000
4700;0.600;0.000
4800;0.600;0.000
4900;0.700;0.000
5000;0.800;0.000
5100;0.800;0.000
5200;0.900;0.000
5300;0.900;0.000
5400;1.000;0.000
5500;1.100;0.000
5600;1.110;0.030
5700;1.225;0.043
5800;1.400;0.000
5900;1.500;0.000
6000;1.600;0.000
6100;1.700;0.000
6200;1.900;0.000
6300;2.100;0.000
6400;2.300;0.000
6500;2.505;0.022
6600;2.900;0.000
6700;3.200;0.000
6800;3.240;1.080
6900;0.000;0.000
6700;3.400;0.000
6800;3.900;0.000
6900;4.400;0.000
