4500;0.800;0.000
4600;0.800;0.000
4700;0.900;0.000
4800;0.900;0.000
4900;1.000;0.000
5000;1.100;0.000
5100;1.100;0.000
5200;1.300;0.000
5300;1.400;0.000
5400;1.500;0.000
5500;1.600;0.000
5600;1.800;0.000
5600;1.800;0.000
5700;1.900;0.000
5800;2.100;0.000
5900;2.400;0.000
6000;2.600;0.000
6100;2.900;0.000
6200;3.200;0.000
6300;3.600;0.000
6400;4.100;0.000
6500;4.800;0.000
6600;5.720;0.051
6700;6.960;0.058
6800;9.015;0.091
6900;13.765;0.142
