4500;0.805;0.022
4600;0.900;0.000
4700;0.900;0.000
4800;0.900;0.000
4900;1.000;0.000
5000;1.100;0.000
5100;1.100;0.000
5200;1.200;0.000
5300;1.300;0.000
5400;1.400;0.000
5500;1.405;0.022
5600;1.600;0.000
5700;1.625;0.043
5800;1.800;0.000
5900;1.900;0.000
6000;2.100;0.000
6100;2.400;0.000
6200;2.600;0.000
6300;2.800;0.000
6400;3.100;0.000
6500;3.500;0.000
6600;3.900;0.000
6700;4.510;0.030
6800;4.770;1.590
6900;0.000;0.000
